JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2457975.31171,10.940,0.009,,B,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.834|VERR=0.009|CREFMAG=12.579|CREFERR=0.050|KREFMAG=12.953|KREFERR=0.048|VX=1.5272|CX=1.5248|KX=1.5290|TB_BV=0.0210|TB_BVERR=0.0340|TAVER=2.49,1,1.528,Z,11.471,11.911,,PDS 110,AAVSO,STD,102,,,
2457975.31220,10.432,0.005,,V,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.131|VERR=0.004|CREFMAG=11.995|CREFERR=0.014|KREFMAG=12.299|KREFERR=0.015|VX=1.5232|CX=1.5208|KX=1.5249|TV_BV=-0.0170|TV_BVERR=0.0330|TAVER=2.49,1,1.524,Z,10.695,11.038,,PDS 110,AAVSO,STD,101,,,
2457975.31245,10.445,0.007,,V,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.187|VERR=0.006|CREFMAG=11.995|CREFERR=0.014|KREFMAG=12.299|KREFERR=0.015|VX=1.5212|CX=1.5188|KX=1.5229|TV_BV=-0.0170|TV_BVERR=0.0330|TAVER=2.49,1,1.522,Z,10.739,11.101,,PDS 110,AAVSO,STD,102,,,
2457975.31300,9.814,0.006,,I,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.621|VERR=0.006|CREFMAG=11.291|CREFERR=0.037|KREFMAG=11.566|KREFERR=0.040|VX=1.5167|CX=1.5144|KX=1.5184|TI_VI=-0.0080|TI_VIERR=0.0220|TAVER=2.49,1,1.517,Z,11.099,11.381,,PDS 110,AAVSO,STD,101,,,
2457975.31325,9.808,0.007,,I,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.610|VERR=0.007|CREFMAG=11.291|CREFERR=0.037|KREFMAG=11.566|KREFERR=0.040|VX=1.5147|CX=1.5124|KX=1.5164|TI_VI=-0.0080|TI_VIERR=0.0220|TAVER=2.49,1,1.515,Z,11.094,11.377,,PDS 110,AAVSO,STD,102,,,
2457975.31384,10.107,0.004,,R,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=8.905|VERR=0.004|CREFMAG=11.632|CREFERR=0.028|KREFMAG=11.921|KREFERR=0.030|VX=1.5100|CX=1.5078|KX=1.5117|TR_VI=-0.0150|TR_VIERR=0.0140|TAVER=2.49,1,1.511,Z,10.431,10.731,,PDS 110,AAVSO,STD,101,,,
2457975.31407,10.100,0.005,,R,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=8.922|VERR=0.005|CREFMAG=11.632|CREFERR=0.028|KREFMAG=11.921|KREFERR=0.030|VX=1.5082|CX=1.5059|KX=1.5099|TR_VI=-0.0150|TR_VIERR=0.0140|TAVER=2.49,1,1.509,Z,10.455,10.747,,PDS 110,AAVSO,STD,102,,,
2457975.31453,10.930,0.008,,B,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.837|VERR=0.007|CREFMAG=12.579|CREFERR=0.050|KREFMAG=12.953|KREFERR=0.048|VX=1.5046|CX=1.5024|KX=1.5063|TB_BV=0.0210|TB_BVERR=0.0340|TAVER=2.49,1,1.505,Z,11.484,11.925,,PDS 110,AAVSO,STD,103,,,
2457975.31478,10.919,0.010,,B,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.845|VERR=0.010|CREFMAG=12.579|CREFERR=0.050|KREFMAG=12.953|KREFERR=0.048|VX=1.5027|CX=1.5004|KX=1.5043|TB_BV=0.0210|TB_BVERR=0.0340|TAVER=2.49,1,1.503,Z,11.503,11.930,,PDS 110,AAVSO,STD,104,,,
2457975.31528,10.425,0.006,,V,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.174|VERR=0.005|CREFMAG=11.995|CREFERR=0.014|KREFMAG=12.299|KREFERR=0.015|VX=1.4988|CX=1.4966|KX=1.5004|TV_BV=-0.0170|TV_BVERR=0.0330|TAVER=2.49,1,1.499,Z,10.745,11.087,,PDS 110,AAVSO,STD,103,,,
2457975.31553,10.418,0.007,,V,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.109|VERR=0.006|CREFMAG=11.995|CREFERR=0.014|KREFMAG=12.299|KREFERR=0.015|VX=1.4969|CX=1.4946|KX=1.4985|TV_BV=-0.0170|TV_BVERR=0.0330|TAVER=2.49,1,1.497,Z,10.687,11.033,,PDS 110,AAVSO,STD,104,,,
2457975.31611,9.801,0.006,,I,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.609|VERR=0.006|CREFMAG=11.291|CREFERR=0.037|KREFMAG=11.566|KREFERR=0.040|VX=1.4924|CX=1.4902|KX=1.4940|TI_VI=-0.0080|TI_VIERR=0.0220|TAVER=2.49,1,1.493,Z,11.100,11.387,,PDS 110,AAVSO,STD,103,,,
2457975.31637,9.822,0.007,,I,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.591|VERR=0.007|CREFMAG=11.291|CREFERR=0.037|KREFMAG=11.566|KREFERR=0.040|VX=1.4905|CX=1.4883|KX=1.4921|TI_VI=-0.0080|TI_VIERR=0.0220|TAVER=2.49,1,1.491,Z,11.061,11.358,,PDS 110,AAVSO,STD,104,,,
2457975.31696,10.102,0.004,,R,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=8.879|VERR=0.004|CREFMAG=11.632|CREFERR=0.028|KREFMAG=11.921|KREFERR=0.030|VX=1.4860|CX=1.4839|KX=1.4876|TR_VI=-0.0150|TR_VIERR=0.0140|TAVER=2.49,1,1.487,Z,10.410,10.703,,PDS 110,AAVSO,STD,103,,,
2457975.31720,10.105,0.005,,R,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=8.920|VERR=0.005|CREFMAG=11.632|CREFERR=0.028|KREFMAG=11.921|KREFERR=0.030|VX=1.4842|CX=1.4821|KX=1.4858|TR_VI=-0.0150|TR_VIERR=0.0140|TAVER=2.49,1,1.485,Z,10.449,10.744,,PDS 110,AAVSO,STD,104,,,
2457975.31766,10.938,0.007,,B,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.812|VERR=0.007|CREFMAG=12.579|CREFERR=0.050|KREFMAG=12.953|KREFERR=0.048|VX=1.4808|CX=1.4787|KX=1.4824|TB_BV=0.0210|TB_BVERR=0.0340|TAVER=2.49,1,1.481,Z,11.451,11.899,,PDS 110,AAVSO,STD,105,,,
2457975.31791,10.923,0.010,,B,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.798|VERR=0.009|CREFMAG=12.579|CREFERR=0.050|KREFMAG=12.953|KREFERR=0.048|VX=1.4790|CX=1.4769|KX=1.4805|TB_BV=0.0210|TB_BVERR=0.0340|TAVER=2.49,1,1.480,Z,11.452,11.866,,PDS 110,AAVSO,STD,106,,,
2457975.31841,10.430,0.005,,V,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.136|VERR=0.004|CREFMAG=11.995|CREFERR=0.014|KREFMAG=12.299|KREFERR=0.015|VX=1.4753|CX=1.4732|KX=1.4769|TV_BV=-0.0170|TV_BVERR=0.0330|TAVER=2.49,1,1.476,Z,10.702,11.037,,PDS 110,AAVSO,STD,105,,,
2457975.31866,10.431,0.007,,V,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.148|VERR=0.006|CREFMAG=11.995|CREFERR=0.014|KREFMAG=12.299|KREFERR=0.015|VX=1.4735|CX=1.4714|KX=1.4750|TV_BV=-0.0170|TV_BVERR=0.0330|TAVER=2.49,1,1.474,Z,10.714,11.054,,PDS 110,AAVSO,STD,106,,,
2457975.31922,9.811,0.006,,I,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.586|VERR=0.006|CREFMAG=11.291|CREFERR=0.037|KREFMAG=11.566|KREFERR=0.040|VX=1.4694|CX=1.4674|KX=1.4710|TI_VI=-0.0080|TI_VIERR=0.0220|TAVER=2.49,1,1.470,Z,11.067,11.354,,PDS 110,AAVSO,STD,105,,,
2457975.31948,9.812,0.007,,I,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.602|VERR=0.007|CREFMAG=11.291|CREFERR=0.037|KREFMAG=11.566|KREFERR=0.040|VX=1.4676|CX=1.4655|KX=1.4691|TI_VI=-0.0080|TI_VIERR=0.0220|TAVER=2.49,1,1.468,Z,11.082,11.372,,PDS 110,AAVSO,STD,106,,,
2457975.32005,10.111,0.004,,R,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=8.883|VERR=0.004|CREFMAG=11.632|CREFERR=0.028|KREFMAG=11.921|KREFERR=0.030|VX=1.4635|CX=1.4615|KX=1.4650|TR_VI=-0.0150|TR_VIERR=0.0140|TAVER=2.49,1,1.464,Z,10.405,10.708,,PDS 110,AAVSO,STD,105,,,
2457975.32030,10.104,0.005,,R,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=8.886|VERR=0.005|CREFMAG=11.632|CREFERR=0.028|KREFMAG=11.921|KREFERR=0.030|VX=1.4617|CX=1.4597|KX=1.4633|TR_VI=-0.0150|TR_VIERR=0.0140|TAVER=2.49,1,1.462,Z,10.415,10.699,,PDS 110,AAVSO,STD,106,,,
2457975.705029,10.975,0.112,,B,HKEB,,ENSEMBLE,000-BMH-802,19502BDM,PDS 110,1,2.863,Z,,12.558,,PDS 110,AAVSO,STD,,,,
2457975.705868,10.129,0.082,,R,HKEB,,ENSEMBLE,000-BMH-802,19502BDM,PDS 110,1,2.829,Z,,11.640,,PDS 110,AAVSO,STD,,,,
2457975.706649,10.426,0.078,,V,HKEB,,ENSEMBLE,000-BMH-802,19502BDM,PDS 110,1,2.798,Z,,11.979,,PDS 110,AAVSO,STD,,,,
2457976.32210,10.958,0.007,,B,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.857|VERR=0.007|CREFMAG=12.579|CREFERR=0.050|KREFMAG=12.953|KREFERR=0.048|VX=1.4310|CX=1.4292|KX=1.4324|TB_BV=0.0210|TB_BVERR=0.0340|TAVER=2.49,1,1.431,Z,11.477,11.928,,PDS 110,AAVSO,STD,101,,,
2457976.32235,10.942,0.010,,B,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.916|VERR=0.010|CREFMAG=12.579|CREFERR=0.050|KREFMAG=12.953|KREFERR=0.048|VX=1.4294|CX=1.4276|KX=1.4308|TB_BV=0.0210|TB_BVERR=0.0340|TAVER=2.49,1,1.430,Z,11.551,11.981,,PDS 110,AAVSO,STD,102,,,
2457976.32288,10.439,0.005,,V,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.185|VERR=0.005|CREFMAG=11.995|CREFERR=0.014|KREFMAG=12.299|KREFERR=0.015|VX=1.4260|CX=1.4242|KX=1.4274|TV_BV=-0.0170|TV_BVERR=0.0330|TAVER=2.49,1,1.426,Z,10.742,11.082,,PDS 110,AAVSO,STD,101,,,
2457976.32313,10.439,0.007,,V,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.157|VERR=0.006|CREFMAG=11.995|CREFERR=0.014|KREFMAG=12.299|KREFERR=0.015|VX=1.4244|CX=1.4226|KX=1.4258|TV_BV=-0.0170|TV_BVERR=0.0330|TAVER=2.49,1,1.425,Z,10.714,11.051,,PDS 110,AAVSO,STD,102,,,
2457976.32367,9.810,0.007,,I,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.802|VERR=0.007|CREFMAG=11.291|CREFERR=0.037|KREFMAG=11.566|KREFERR=0.040|VX=1.4209|CX=1.4191|KX=1.4223|TI_VI=-0.0080|TI_VIERR=0.0220|TAVER=2.49,1,1.421,Z,11.284,11.572,,PDS 110,AAVSO,STD,101,,,
2457976.32392,9.818,0.008,,I,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.637|VERR=0.008|CREFMAG=11.291|CREFERR=0.037|KREFMAG=11.566|KREFERR=0.040|VX=1.4194|CX=1.4176|KX=1.4207|TI_VI=-0.0080|TI_VIERR=0.0220|TAVER=2.49,1,1.420,Z,11.111,11.387,,PDS 110,AAVSO,STD,102,,,
2457976.32452,10.117,0.004,,R,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=8.964|VERR=0.004|CREFMAG=11.632|CREFERR=0.028|KREFMAG=11.921|KREFERR=0.030|VX=1.4156|CX=1.4138|KX=1.4169|TR_VI=-0.0150|TR_VIERR=0.0140|TAVER=2.49,1,1.416,Z,10.480,10.775,,PDS 110,AAVSO,STD,101,,,
2457976.32476,10.113,0.005,,R,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.013|VERR=0.005|CREFMAG=11.632|CREFERR=0.028|KREFMAG=11.921|KREFERR=0.030|VX=1.4141|CX=1.4123|KX=1.4154|TR_VI=-0.0150|TR_VIERR=0.0140|TAVER=2.49,1,1.414,Z,10.533,10.830,,PDS 110,AAVSO,STD,102,,,
2457976.32521,10.958,0.007,,B,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.794|VERR=0.007|CREFMAG=12.579|CREFERR=0.050|KREFMAG=12.953|KREFERR=0.048|VX=1.4113|CX=1.4096|KX=1.4127|TB_BV=0.0210|TB_BVERR=0.0340|TAVER=2.49,1,1.412,Z,11.414,11.875,,PDS 110,AAVSO,STD,103,,,
2457976.32546,10.949,0.010,,B,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.820|VERR=0.010|CREFMAG=12.579|CREFERR=0.050|KREFMAG=12.953|KREFERR=0.048|VX=1.4098|CX=1.4080|KX=1.4111|TB_BV=0.0210|TB_BVERR=0.0340|TAVER=2.49,1,1.410,Z,11.448,11.897,,PDS 110,AAVSO,STD,104,,,
2457976.32595,10.434,0.005,,V,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.188|VERR=0.005|CREFMAG=11.995|CREFERR=0.014|KREFMAG=12.299|KREFERR=0.015|VX=1.4068|CX=1.4051|KX=1.4081|TV_BV=-0.0170|TV_BVERR=0.0330|TAVER=2.49,1,1.407,Z,10.750,11.093,,PDS 110,AAVSO,STD,103,,,
2457976.32619,10.443,0.007,,V,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.179|VERR=0.006|CREFMAG=11.995|CREFERR=0.014|KREFMAG=12.299|KREFERR=0.015|VX=1.4053|CX=1.4036|KX=1.4066|TV_BV=-0.0170|TV_BVERR=0.0330|TAVER=2.49,1,1.406,Z,10.732,11.078,,PDS 110,AAVSO,STD,104,,,
2457976.32678,9.810,0.006,,I,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.624|VERR=0.006|CREFMAG=11.291|CREFERR=0.037|KREFMAG=11.566|KREFERR=0.040|VX=1.4018|CX=1.4001|KX=1.4031|TI_VI=-0.0080|TI_VIERR=0.0220|TAVER=2.49,1,1.402,Z,11.106,11.380,,PDS 110,AAVSO,STD,103,,,
2457976.32704,9.810,0.008,,I,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.616|VERR=0.008|CREFMAG=11.291|CREFERR=0.037|KREFMAG=11.566|KREFERR=0.040|VX=1.4002|CX=1.3985|KX=1.4015|TI_VI=-0.0080|TI_VIERR=0.0220|TAVER=2.49,1,1.401,Z,11.098,11.392,,PDS 110,AAVSO,STD,104,,,
2457976.32761,10.099,0.005,,R,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.238|VERR=0.005|CREFMAG=11.632|CREFERR=0.028|KREFMAG=11.921|KREFERR=0.030|VX=1.3968|CX=1.3952|KX=1.3981|TR_VI=-0.0150|TR_VIERR=0.0140|TAVER=2.49,1,1.397,Z,10.772,11.050,,PDS 110,AAVSO,STD,103,,,
2457976.32786,10.126,0.006,,R,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.065|VERR=0.006|CREFMAG=11.632|CREFERR=0.028|KREFMAG=11.921|KREFERR=0.030|VX=1.3954|CX=1.3937|KX=1.3966|TR_VI=-0.0150|TR_VIERR=0.0140|TAVER=2.49,1,1.396,Z,10.572,10.888,,PDS 110,AAVSO,STD,104,,,
2457976.32832,10.941,0.009,,B,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.867|VERR=0.008|CREFMAG=12.579|CREFERR=0.050|KREFMAG=12.953|KREFERR=0.048|VX=1.3927|CX=1.3910|KX=1.3939|TB_BV=0.0210|TB_BVERR=0.0340|TAVER=2.49,1,1.393,Z,11.503,11.931,,PDS 110,AAVSO,STD,105,,,
2457976.32855,10.930,0.012,,B,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.941|VERR=0.012|CREFMAG=12.579|CREFERR=0.050|KREFMAG=12.953|KREFERR=0.048|VX=1.3913|CX=1.3897|KX=1.3926|TB_BV=0.0210|TB_BVERR=0.0340|TAVER=2.49,1,1.392,Z,11.588,11.992,,PDS 110,AAVSO,STD,106,,,
2457976.32905,10.450,0.006,,V,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.212|VERR=0.005|CREFMAG=11.995|CREFERR=0.014|KREFMAG=12.299|KREFERR=0.015|VX=1.3884|CX=1.3868|KX=1.3897|TV_BV=-0.0170|TV_BVERR=0.0330|TAVER=2.49,1,1.389,Z,10.759,11.090,,PDS 110,AAVSO,STD,105,,,
2457976.32929,10.448,0.008,,V,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.389|VERR=0.007|CREFMAG=11.995|CREFERR=0.014|KREFMAG=12.299|KREFERR=0.015|VX=1.3870|CX=1.3854|KX=1.3883|TV_BV=-0.0170|TV_BVERR=0.0330|TAVER=2.49,1,1.387,Z,10.938,11.281,,PDS 110,AAVSO,STD,106,,,
2457976.32986,9.801,0.008,,I,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.740|VERR=0.008|CREFMAG=11.291|CREFERR=0.037|KREFMAG=11.566|KREFERR=0.040|VX=1.3838|CX=1.3822|KX=1.3850|TI_VI=-0.0080|TI_VIERR=0.0220|TAVER=2.49,1,1.384,Z,11.230,11.512,,PDS 110,AAVSO,STD,105,,,
2457976.33010,9.788,0.010,,I,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.735|VERR=0.010|CREFMAG=11.291|CREFERR=0.037|KREFMAG=11.566|KREFERR=0.040|VX=1.3824|CX=1.3808|KX=1.3837|TI_VI=-0.0080|TI_VIERR=0.0220|TAVER=2.49,1,1.383,Z,11.238,11.496,,PDS 110,AAVSO,STD,106,,,
2457976.33069,10.124,0.005,,R,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=8.923|VERR=0.005|CREFMAG=11.632|CREFERR=0.028|KREFMAG=11.921|KREFERR=0.030|VX=1.3791|CX=1.3775|KX=1.3803|TR_VI=-0.0150|TR_VIERR=0.0140|TAVER=2.49,1,1.379,Z,10.432,10.707,,PDS 110,AAVSO,STD,105,,,
2457976.33093,10.114,0.006,,R,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=8.955|VERR=0.006|CREFMAG=11.632|CREFERR=0.028|KREFMAG=11.921|KREFERR=0.030|VX=1.3778|CX=1.3762|KX=1.3790|TR_VI=-0.0150|TR_VIERR=0.0140|TAVER=2.49,1,1.378,Z,10.474,10.772,,PDS 110,AAVSO,STD,106,,,
2457976.93285,10.940,0.022,,B,HMB,,UCAC4 446-009849,UCAC4 445-009705,,STANDARD MAG: C = 12.201  K = 11.955,0,1.29,Z,18.955,18.722,,PDS 110,VVS,STD,,,,
2457976.93323,10.933,0.024,,B,HMB,,UCAC4 446-009849,UCAC4 445-009705,,STANDARD MAG: C = 12.201  K = 11.955,0,1.29,Z,18.979,18.735,,PDS 110,VVS,STD,,,,
2457976.93365,10.429,0.011,,V,HMB,,UCAC4 446-009849,UCAC4 445-009705,,STANDARD MAG: C = 11.674  K = 11.712,0,1.28,Z,18.047,18.088,,PDS 110,VVS,STD,,,,
2457976.93403,10.432,0.012,,V,HMB,,UCAC4 446-009849,UCAC4 445-009705,,STANDARD MAG: C = 11.674  K = 11.712,0,1.28,Z,18.016,18.068,,PDS 110,VVS,STD,,,,
2457976.93439,9.745,0.025,,I,HMB,,UCAC4 446-009849,UCAC4 445-009705,,STANDARD MAG: C = 10.974  K = 11.366,0,1.28,Z,19.213,19.609,,PDS 110,VVS,STD,,,,
2457976.93466,9.738,0.025,,I,HMB,,UCAC4 446-009849,UCAC4 445-009705,,STANDARD MAG: C = 10.974  K = 11.366,0,1.28,Z,19.191,19.533,,PDS 110,VVS,STD,,,,
2457977.32183,10.936,0.010,,B,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.961|VERR=0.009|CREFMAG=12.579|CREFERR=0.050|KREFMAG=12.953|KREFERR=0.048|VX=1.4153|CX=1.4136|KX=1.4167|TB_BV=0.0210|TB_BVERR=0.0340|TAVER=2.49,1,1.416,Z,11.602,12.036,,PDS 110,AAVSO,STD,101,,,
2457977.32207,10.925,0.012,,B,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.951|VERR=0.012|CREFMAG=12.579|CREFERR=0.050|KREFMAG=12.953|KREFERR=0.048|VX=1.4139|CX=1.4121|KX=1.4152|TB_BV=0.0210|TB_BVERR=0.0340|TAVER=2.49,1,1.414,Z,11.603,12.030,,PDS 110,AAVSO,STD,102,,,
2457977.32259,10.442,0.006,,V,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.198|VERR=0.005|CREFMAG=11.995|CREFERR=0.014|KREFMAG=12.299|KREFERR=0.015|VX=1.4106|CX=1.4089|KX=1.4120|TV_BV=-0.0170|TV_BVERR=0.0330|TAVER=2.49,1,1.411,Z,10.753,11.104,,PDS 110,AAVSO,STD,101,,,
2457977.32282,10.438,0.008,,V,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.263|VERR=0.007|CREFMAG=11.995|CREFERR=0.014|KREFMAG=12.299|KREFERR=0.015|VX=1.4092|CX=1.4075|KX=1.4106|TV_BV=-0.0170|TV_BVERR=0.0330|TAVER=2.49,1,1.410,Z,10.822,11.159,,PDS 110,AAVSO,STD,102,,,
2457977.32339,9.812,0.007,,I,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.693|VERR=0.007|CREFMAG=11.291|CREFERR=0.037|KREFMAG=11.566|KREFERR=0.040|VX=1.4057|CX=1.4040|KX=1.4071|TI_VI=-0.0080|TI_VIERR=0.0220|TAVER=2.49,1,1.406,Z,11.173,11.459,,PDS 110,AAVSO,STD,101,,,
2457977.32362,9.800,0.009,,I,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.702|VERR=0.009|CREFMAG=11.291|CREFERR=0.037|KREFMAG=11.566|KREFERR=0.040|VX=1.4044|CX=1.4026|KX=1.4057|TI_VI=-0.0080|TI_VIERR=0.0220|TAVER=2.49,1,1.405,Z,11.194,11.477,,PDS 110,AAVSO,STD,102,,,
2457977.32421,10.103,0.004,,R,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=8.932|VERR=0.004|CREFMAG=11.632|CREFERR=0.028|KREFMAG=11.921|KREFERR=0.030|VX=1.4008|CX=1.3991|KX=1.4021|TR_VI=-0.0150|TR_VIERR=0.0140|TAVER=2.49,1,1.401,Z,10.462,10.747,,PDS 110,AAVSO,STD,101,,,
2457977.32444,10.114,0.005,,R,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=8.894|VERR=0.005|CREFMAG=11.632|CREFERR=0.028|KREFMAG=11.921|KREFERR=0.030|VX=1.3994|CX=1.3978|KX=1.4007|TR_VI=-0.0150|TR_VIERR=0.0140|TAVER=2.49,1,1.400,Z,10.413,10.713,,PDS 110,AAVSO,STD,102,,,
2457977.32491,10.950,0.009,,B,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.843|VERR=0.009|CREFMAG=12.579|CREFERR=0.050|KREFMAG=12.953|KREFERR=0.048|VX=1.3967|CX=1.3950|KX=1.3979|TB_BV=0.0210|TB_BVERR=0.0340|TAVER=2.49,1,1.397,Z,11.470,11.908,,PDS 110,AAVSO,STD,103,,,
2457977.32516,10.962,0.011,,B,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.844|VERR=0.011|CREFMAG=12.579|CREFERR=0.050|KREFMAG=12.953|KREFERR=0.048|VX=1.3952|CX=1.3935|KX=1.3965|TB_BV=0.0210|TB_BVERR=0.0340|TAVER=2.49,1,1.395,Z,11.460,11.884,,PDS 110,AAVSO,STD,104,,,
2457977.32568,10.449,0.006,,V,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.169|VERR=0.005|CREFMAG=11.995|CREFERR=0.014|KREFMAG=12.299|KREFERR=0.015|VX=1.3921|CX=1.3905|KX=1.3934|TV_BV=-0.0170|TV_BVERR=0.0330|TAVER=2.49,1,1.392,Z,10.716,11.072,,PDS 110,AAVSO,STD,103,,,
2457977.32593,10.444,0.006,,V,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.126|VERR=0.006|CREFMAG=11.995|CREFERR=0.014|KREFMAG=12.299|KREFERR=0.015|VX=1.3907|CX=1.3890|KX=1.3919|TV_BV=-0.0170|TV_BVERR=0.0330|TAVER=2.49,1,1.391,Z,10.678,11.013,,PDS 110,AAVSO,STD,104,,,
2457977.32650,9.810,0.006,,I,MGW,,000-BMH-802,000-BMH-803,X19936NH,T50 - SIDING SPRING|VMAGINS=9.616|VERR=0.006|CREFMAG=11.291|CREFERR=0.037|KREFMAG=11.566|KREFERR=0.040|VX=1.3874|CX=1.3858|KX=1.3886|TI_VI=-0.0080|TI_VIERR=0.0220|TAVER=2.49,1,1.388,Z,11.098,11.389,,PDS 110,AAVSO,STD,103,,,
